"tick","Healthy Count","Infected Count"
20386.0,1000,20
20387.0,1000,20
20388.0,1000,20
20389.0,1000,20
20390.0,1000,20
20391.0,1000,20
20392.0,1000,20
20393.0,1000,20
20394.0,1000,20
20395.0,1000,20
20396.0,1000,20
20397.0,1000,20
20398.0,1000,20
20399.0,1000,20
20400.0,1000,20
20401.0,1000,20
20402.0,1000,20
20403.0,1000,20
20404.0,1000,20
20405.0,1000,20
20406.0,1000,20
20407.0,1000,20
20408.0,1000,20
20409.0,1000,20
20410.0,1000,20
20411.0,1000,20
20412.0,1000,20
20413.0,1000,20
20414.0,1000,20
20415.0,1000,20
20416.0,1000,20
20417.0,1000,20
20418.0,1000,20
20419.0,1000,20
20420.0,1000,20
20421.0,1000,20
20422.0,1000,20
20423.0,1000,20
20424.0,1000,20
20425.0,1000,20
20426.0,1000,20
20427.0,1000,20
20428.0,1000,20
20429.0,1000,20
20430.0,1000,20
20431.0,1000,20
20432.0,1000,20
20433.0,1000,20
20434.0,1000,20
20435.0,1000,20
20436.0,1000,20
20437.0,1000,20
20438.0,1000,20
20439.0,1000,20
20440.0,1000,20
20441.0,1000,20
20442.0,1000,20
20443.0,1000,20
20444.0,1000,20
20445.0,1000,20
20446.0,1000,20
20447.0,1000,20
20448.0,1000,20
20449.0,1000,20
20450.0,1000,20
20451.0,1000,20
20452.0,1000,20
20453.0,1000,20
20454.0,1000,20
20455.0,1000,20
20456.0,1000,20
20457.0,1000,20
20458.0,1000,20
20459.0,1000,20
20460.0,1000,20
20461.0,1000,20
20462.0,1000,20
20463.0,1000,20
20464.0,1000,20
20465.0,1000,20
20466.0,1000,20
20467.0,1000,20
20468.0,1000,20
20469.0,1000,20
20470.0,1000,20
20471.0,1000,20
20472.0,1000,20
20473.0,1000,20
20474.0,1000,20
20475.0,1000,20
20476.0,1000,20
20477.0,1000,20
20478.0,1000,20
20479.0,1000,20
20480.0,1000,20
20481.0,1000,20
20482.0,1000,20
20483.0,1000,20
20484.0,1000,20
20485.0,1000,20
20486.0,1000,20
20487.0,1000,20
20488.0,1000,20
20489.0,1000,20
20490.0,1000,20
20491.0,1000,20
20492.0,1000,20
20493.0,1000,20
20494.0,1000,20
20495.0,1000,20
20496.0,1000,20
20497.0,1000,20
20498.0,1000,20
20499.0,1000,20
20500.0,1000,20
20501.0,1000,20
20502.0,1000,20
20503.0,1000,20
20504.0,1000,20
20505.0,1000,20
20506.0,1000,20
20507.0,1000,20
20508.0,1000,20
20509.0,1000,20
20510.0,1000,20
20511.0,1000,20
20512.0,1000,20
20513.0,1000,20
20514.0,1000,20
20515.0,1000,20
20516.0,1000,20
20517.0,1000,20
20518.0,1000,20
20519.0,1000,20
20520.0,1000,20
20521.0,1000,20
20522.0,1000,20
20523.0,1000,20
20524.0,1000,20
20525.0,1000,20
20526.0,1000,20
20527.0,1000,20
20528.0,1000,20
20529.0,1000,20
20530.0,1000,20
20531.0,1000,20
20532.0,1000,20
20533.0,1000,20
20534.0,1000,20
20535.0,1000,20
20536.0,1000,20
20537.0,1000,20
20538.0,1000,20
20539.0,1000,20
20540.0,1000,20
20541.0,1000,20
20542.0,1000,20
20543.0,1000,20
20544.0,1000,20
20545.0,1000,20
20546.0,1000,20
20547.0,1000,20
20548.0,1000,20
20549.0,1000,20
20550.0,1000,20
20551.0,1000,20
20552.0,1000,20
20553.0,1000,20
20554.0,1000,20
20555.0,1000,20
20556.0,1000,20
20557.0,1000,20
20558.0,1000,20
20559.0,1000,20
20560.0,1000,20
20561.0,1000,20
20562.0,1000,20
20563.0,1000,20
20564.0,1000,20
20565.0,1000,20
20566.0,1000,20
20567.0,1000,20
20568.0,1000,20
20569.0,1000,20
20570.0,1000,20
20571.0,1000,20
20572.0,1000,20
20573.0,1000,20
20574.0,1000,20
20575.0,1000,20
20576.0,1000,20
20577.0,1000,20
20578.0,1000,20
20579.0,1000,20
20580.0,1000,20
20581.0,1000,20
20582.0,1000,20
20583.0,1000,20
20584.0,1000,20
20585.0,1000,20
20586.0,1000,20
20587.0,1000,20
20588.0,1000,20
20589.0,1000,20
20590.0,1000,20
20591.0,1000,20
20592.0,1000,20
20593.0,1000,20
20594.0,1000,20
20595.0,1000,20
20596.0,1000,20
20597.0,1000,20
20598.0,1000,20
20599.0,1000,20
20600.0,1000,20
20601.0,1000,20
20602.0,1000,20
20603.0,1000,20
20604.0,1000,20
20605.0,1000,20
20606.0,1000,20
20607.0,1000,20
20608.0,1000,20
20609.0,1000,20
20610.0,1000,20
20611.0,1000,20
20612.0,1000,20
20613.0,1000,20
20614.0,1000,20
20615.0,1000,20
20616.0,1000,20
20617.0,1000,20
20618.0,1000,20
20619.0,1000,20
20620.0,1000,20
20621.0,1000,20
20622.0,1000,20
20623.0,1000,20
20624.0,1000,20
20625.0,1000,20
20626.0,1000,20
20627.0,1000,20
20628.0,1000,20
20629.0,1000,20
20630.0,1000,20
20631.0,1000,20
20632.0,1000,20
20633.0,1000,20
20634.0,1000,20
20635.0,1000,20
20636.0,1000,20
20637.0,1000,20
20638.0,1000,20
20639.0,1000,20
20640.0,1000,20
20641.0,1000,20
20642.0,1000,20
20643.0,1000,20
20644.0,1000,20
20645.0,1000,20
20646.0,1000,20
20647.0,1000,20
20648.0,1000,20
20649.0,1000,20
20650.0,1000,20
20651.0,1000,20
20652.0,1000,20
20653.0,1000,20
20654.0,1000,20
20655.0,1000,20
20656.0,1000,20
20657.0,1000,20
20658.0,1000,20
20659.0,1000,20
20660.0,1000,20
20661.0,1000,20
20662.0,1000,20
20663.0,1000,20
20664.0,1000,20
20665.0,1000,20
20666.0,1000,20
20667.0,1000,20
20668.0,1000,20
20669.0,1000,20
20670.0,1000,20
20671.0,1000,20
20672.0,1000,20
20673.0,1000,20
20674.0,1000,20
20675.0,1000,20
20676.0,1000,20
20677.0,1000,20
20678.0,1000,20
20679.0,1000,20
20680.0,1000,20
20681.0,1000,20
20682.0,1000,20
20683.0,1000,20
20684.0,1000,20
20685.0,1000,20
20686.0,1000,20
20687.0,1000,20
20688.0,1000,20
20689.0,1000,20
20690.0,1000,20
20691.0,1000,20
20692.0,1000,20
20693.0,1000,20
20694.0,1000,20
20695.0,1000,20
20696.0,1000,20
20697.0,1000,20
20698.0,1000,20
20699.0,1000,20
20700.0,1000,20
20701.0,1000,20
20702.0,1000,20
20703.0,1000,20
20704.0,1000,20
20705.0,1000,20
20706.0,1000,20
20707.0,1000,20
20708.0,1000,20
20709.0,1000,20
20710.0,1000,20
20711.0,1000,20
20712.0,1000,20
20713.0,1000,20
20714.0,1000,20
20715.0,1000,20
20716.0,1000,20
20717.0,1000,20
20718.0,1000,20
20719.0,1000,20
20720.0,1000,20
20721.0,1000,20
20722.0,1000,20
20723.0,1000,20
20724.0,1000,20
20725.0,1000,20
20726.0,1000,20
20727.0,1000,20
20728.0,1000,20
20729.0,1000,20
20730.0,1000,20
20731.0,1000,20
20732.0,1000,20
20733.0,1000,20
20734.0,1000,20
20735.0,1000,20
20736.0,1000,20
20737.0,1000,20
20738.0,1000,20
20739.0,1000,20
20740.0,1000,20
20741.0,1000,20
20742.0,1000,20
20743.0,1000,20
20744.0,1000,20
20745.0,1000,20
20746.0,1000,20
20747.0,1000,20
20748.0,1000,20
20749.0,1000,20
20750.0,1000,20
20751.0,1000,20
20752.0,1000,20
20753.0,1000,20
20754.0,1000,20
20755.0,1000,20
20756.0,1000,20
20757.0,1000,20
20758.0,1000,20
20759.0,1000,20
20760.0,1000,20
20761.0,1000,20
20762.0,1000,20
20763.0,1000,20
20764.0,1000,20
20765.0,1000,20
20766.0,1000,20
20767.0,1000,20
20768.0,1000,20
20769.0,1000,20
20770.0,1000,20
20771.0,1000,20
20772.0,1000,20
20773.0,1000,20
20774.0,1000,20
20775.0,1000,20
20776.0,1000,20
20777.0,1000,20
20778.0,1000,20
20779.0,1000,20
20780.0,1000,20
20781.0,1000,20
20782.0,1000,20
20783.0,1000,20
20784.0,1000,20
20785.0,1000,20
20786.0,1000,20
20787.0,1000,20
20788.0,1000,20
20789.0,1000,20
20790.0,1000,20
20791.0,1000,20
20792.0,1000,20
20793.0,1000,20
20794.0,1000,20
20795.0,1000,20
20796.0,1000,20
20797.0,1000,20
20798.0,1000,20
20799.0,1000,20
20800.0,1000,20
20801.0,1000,20
20802.0,1000,20
20803.0,1000,20
20804.0,1000,20
20805.0,1000,20
20806.0,1000,20
20807.0,1000,20
20808.0,1000,20
20809.0,1000,20
20810.0,1000,20
20811.0,1000,20
20812.0,1000,20
20813.0,1000,20
20814.0,1000,20
20815.0,1000,20
20816.0,1000,20
20817.0,1000,20
20818.0,1000,20
20819.0,1000,20
20820.0,1000,20
20821.0,1000,20
20822.0,1000,20
20823.0,1000,20
20824.0,1000,20
20825.0,1000,20
20826.0,1000,20
20827.0,1000,20
20828.0,1000,20
20829.0,1000,20
20830.0,1000,20
20831.0,1000,20
20832.0,1000,20
20833.0,1000,20
20834.0,1000,20
20835.0,1000,20
20836.0,1000,20
20837.0,1000,20
20838.0,1000,20
20839.0,1000,20
20840.0,1000,20
20841.0,1000,20
20842.0,1000,20
20843.0,1000,20
20844.0,1000,20
20845.0,1000,20
20846.0,1000,20
20847.0,1000,20
20848.0,1000,20
20849.0,1000,20
20850.0,1000,20
20851.0,1000,20
20852.0,1000,20
20853.0,1000,20
20854.0,1000,20
20855.0,1000,20
20856.0,1000,20
20857.0,1000,20
20858.0,1000,20
20859.0,1000,20
20860.0,1000,20
20861.0,1000,20
20862.0,1000,20
20863.0,1000,20
20864.0,1000,20
20865.0,1000,20
20866.0,1000,20
20867.0,1000,20
20868.0,1000,20
20869.0,1000,20
20870.0,1000,20
20871.0,1000,20
20872.0,1000,20
20873.0,1000,20
20874.0,1000,20
20875.0,1000,20
20876.0,1000,20
20877.0,1000,20
20878.0,1000,20
20879.0,1000,20
20880.0,1000,20
20881.0,1000,20
20882.0,1000,20
20883.0,1000,20
20884.0,1000,20
20885.0,1000,20
20886.0,1000,20
20887.0,1000,20
20888.0,1000,20
20889.0,1000,20
20890.0,1000,20
20891.0,1000,20
20892.0,1000,20
20893.0,1000,20
20894.0,1000,20
20895.0,1000,20
20896.0,1000,20
20897.0,1000,20
20898.0,1000,20
20899.0,1000,20
20900.0,1000,20
20901.0,1000,20
20902.0,1000,20
20903.0,1000,20
20904.0,1000,20
20905.0,1000,20
20906.0,1000,20
20907.0,1000,20
20908.0,1000,20
20909.0,1000,20
20910.0,1000,20
20911.0,1000,20
20912.0,1000,20
20913.0,1000,20
20914.0,1000,20
20915.0,1000,20
20916.0,1000,20
20917.0,1000,20
20918.0,1000,20
20919.0,1000,20
20920.0,1000,20
20921.0,1000,20
20922.0,1000,20
20923.0,1000,20
20924.0,1000,20
20925.0,1000,20
20926.0,1000,20
20927.0,1000,20
20928.0,1000,20
20929.0,1000,20
20930.0,1000,20
20931.0,1000,20
20932.0,1000,20
20933.0,1000,20
20934.0,1000,20
20935.0,1000,20
20936.0,1000,20
20937.0,1000,20
20938.0,1000,20
20939.0,1000,20
20940.0,1000,20
20941.0,1000,20
20942.0,1000,20
20943.0,1000,20
20944.0,1000,20
20945.0,1000,20
20946.0,1000,20
20947.0,1000,20
20948.0,1000,20
20949.0,1000,20
20950.0,1000,20
20951.0,1000,20
20952.0,1000,20
20953.0,1000,20
20954.0,1000,20
20955.0,1000,20
20956.0,1000,20
20957.0,1000,20
20958.0,1000,20
20959.0,1000,20
20960.0,1000,20
20961.0,1000,20
20962.0,1000,20
20963.0,1000,20
20964.0,1000,20
20965.0,1000,20
20966.0,1000,20
20967.0,1000,20
20968.0,1000,20
20969.0,1000,20
20970.0,1000,20
20971.0,1000,20
20972.0,1000,20
20973.0,1000,20
20974.0,1000,20
20975.0,1000,20
20976.0,1000,20
20977.0,1000,20
20978.0,1000,20
20979.0,1000,20
20980.0,1000,20
20981.0,1000,20
20982.0,1000,20
20983.0,1000,20
20984.0,1000,20
20985.0,1000,20
20986.0,1000,20
20987.0,1000,20
20988.0,1000,20
20989.0,1000,20
20990.0,1000,20
20991.0,1000,20
20992.0,1000,20
20993.0,1000,20
20994.0,1000,20
20995.0,1000,20
20996.0,1000,20
20997.0,1000,20
20998.0,1000,20
20999.0,1000,20
21000.0,1000,20
21001.0,1000,20
21002.0,1000,20
21003.0,1000,20
21004.0,1000,20
21005.0,1000,20
21006.0,1000,20
21007.0,1000,20
21008.0,1000,20
21009.0,1000,20
21010.0,1000,20
21011.0,1000,20
21012.0,1000,20
21013.0,1000,20
21014.0,1000,20
21015.0,1000,20
21016.0,1000,20
21017.0,1000,20
21018.0,1000,20
21019.0,1000,20
21020.0,1000,20
21021.0,1000,20
21022.0,1000,20
21023.0,1000,20
21024.0,1000,20
21025.0,1000,20
21026.0,1000,20
21027.0,1000,20
21028.0,1000,20
21029.0,1000,20
21030.0,1000,20
21031.0,1000,20
21032.0,1000,20
21033.0,1000,20
21034.0,1000,20
21035.0,1000,20
21036.0,1000,20
21037.0,1000,20
21038.0,1000,20
21039.0,1000,20
21040.0,1000,20
21041.0,1000,20
21042.0,1000,20
21043.0,1000,20
21044.0,1000,20
21045.0,1000,20
21046.0,1000,20
21047.0,1000,20
21048.0,1000,20
21049.0,1000,20
21050.0,1000,20
21051.0,1000,20
21052.0,1000,20
21053.0,1000,20
21054.0,1000,20
21055.0,1000,20
21056.0,1000,20
21057.0,1000,20
21058.0,1000,20
21059.0,1000,20
21060.0,1000,20
21061.0,1000,20
21062.0,1000,20
21063.0,1000,20
21064.0,1000,20
21065.0,1000,20
21066.0,1000,20
21067.0,1000,20
21068.0,1000,20
21069.0,1000,20
21070.0,1000,20
21071.0,1000,20
21072.0,1000,20
21073.0,1000,20
21074.0,1000,20
21075.0,1000,20
21076.0,1000,20
21077.0,1000,20
21078.0,1000,20
21079.0,1000,20
21080.0,1000,20
21081.0,1000,20
21082.0,1000,20
21083.0,1000,20
21084.0,1000,20
21085.0,1000,20
21086.0,1000,20
21087.0,1000,20
21088.0,1000,20
21089.0,1000,20
21090.0,1000,20
21091.0,1000,20
21092.0,1000,20
21093.0,1000,20
21094.0,1000,20
21095.0,1000,20
21096.0,1000,20
21097.0,1000,20
21098.0,1000,20
21099.0,1000,20
21100.0,1000,20
21101.0,1000,20
21102.0,1000,20
21103.0,1000,20
21104.0,1000,20
21105.0,1000,20
21106.0,1000,20
21107.0,1000,20
21108.0,1000,20
21109.0,1000,20
21110.0,1000,20
21111.0,1000,20
21112.0,1000,20
21113.0,1000,20
21114.0,1000,20
21115.0,1000,20
21116.0,1000,20
21117.0,1000,20
21118.0,1000,20
21119.0,1000,20
21120.0,1000,20
21121.0,1000,20
21122.0,1000,20
21123.0,1000,20
21124.0,1000,20
21125.0,1000,20
21126.0,1000,20
21127.0,1000,20
21128.0,1000,20
21129.0,1000,20
21130.0,1000,20
21131.0,1000,20
21132.0,1000,20
21133.0,1000,20
21134.0,1000,20
21135.0,1000,20
21136.0,1000,20
21137.0,1000,20
21138.0,1000,20
21139.0,1000,20
21140.0,1000,20
21141.0,1000,20
21142.0,1000,20
21143.0,1000,20
21144.0,1000,20
21145.0,1000,20
21146.0,1000,20
21147.0,1000,20
21148.0,1000,20
21149.0,1000,20
21150.0,1000,20
21151.0,1000,20
21152.0,1000,20
21153.0,1000,20
21154.0,1000,20
21155.0,1000,20
21156.0,1000,20
21157.0,1000,20
21158.0,1000,20
21159.0,1000,20
21160.0,1000,20
21161.0,1000,20
21162.0,1000,20
21163.0,1000,20
21164.0,1000,20
21165.0,1000,20
21166.0,1000,20
21167.0,1000,20
21168.0,1000,20
21169.0,1000,20
21170.0,1000,20
21171.0,1000,20
21172.0,1000,20
21173.0,1000,20
21174.0,1000,20
21175.0,1000,20
21176.0,1000,20
21177.0,1000,20
21178.0,1000,20
21179.0,1000,20
21180.0,1000,20
21181.0,1000,20
21182.0,1000,20
21183.0,1000,20
21184.0,1000,20
21185.0,1000,20
21186.0,1000,20
21187.0,1000,20
21188.0,1000,20
21189.0,1000,20
21190.0,1000,20
21191.0,1000,20
21192.0,1000,20
21193.0,1000,20
21194.0,1000,20
21195.0,1000,20
21196.0,1000,20
21197.0,1000,20
21198.0,1000,20
21199.0,1000,20
21200.0,1000,20
21201.0,1000,20
21202.0,1000,20
21203.0,1000,20
21204.0,1000,20
21205.0,1000,20
21206.0,1000,20
21207.0,1000,20
21208.0,1000,20
21209.0,1000,20
21210.0,1000,20
21211.0,1000,20
21212.0,1000,20
21213.0,1000,20
21214.0,1000,20
21215.0,1000,20
21216.0,1000,20
21217.0,1000,20
21218.0,1000,20
21219.0,1000,20
21220.0,1000,20
21221.0,1000,20
21222.0,1000,20
21223.0,1000,20
21224.0,1000,20
21225.0,1000,20
21226.0,1000,20
21227.0,1000,20
21228.0,1000,20
21229.0,1000,20
21230.0,1000,20
21231.0,1000,20
21232.0,1000,20
21233.0,1000,20
21234.0,1000,20
21235.0,1000,20
21236.0,1000,20
21237.0,1000,20
21238.0,1000,20
21239.0,1000,20
21240.0,1000,20
21241.0,1000,20
21242.0,1000,20
21243.0,1000,20
21244.0,1000,20
21245.0,1000,20
21246.0,1000,20
21247.0,1000,20
21248.0,1000,20
21249.0,1000,20
21250.0,1000,20
21251.0,1000,20
21252.0,1000,20
21253.0,1000,20
21254.0,1000,20
21255.0,1000,20
21256.0,1000,20
21257.0,1000,20
21258.0,1000,20
21259.0,1000,20
21260.0,1000,20
21261.0,1000,20
21262.0,1000,20
21263.0,1000,20
21264.0,1000,20
21265.0,1000,20
21266.0,1000,20
21267.0,1000,20
21268.0,1000,20
21269.0,1000,20
21270.0,1000,20
21271.0,1000,20
21272.0,1000,20
21273.0,1000,20
21274.0,1000,20
21275.0,1000,20
21276.0,1000,20
21277.0,1000,20
21278.0,1000,20
21279.0,1000,20
21280.0,1000,20
21281.0,1000,20
21282.0,1000,20
21283.0,1000,20
21284.0,1000,20
21285.0,1000,20
21286.0,1000,20
21287.0,1000,20
21288.0,1000,20
21289.0,1000,20
21290.0,1000,20
21291.0,1000,20
21292.0,1000,20
21293.0,1000,20
21294.0,1000,20
21295.0,1000,20
21296.0,1000,20
21297.0,1000,20
21298.0,1000,20
21299.0,1000,20
21300.0,1000,20
21301.0,1000,20
21302.0,1000,20
21303.0,1000,20
21304.0,1000,20
21305.0,1000,20
21306.0,1000,20
21307.0,1000,20
21308.0,1000,20
21309.0,1000,20
21310.0,1000,20
21311.0,1000,20
21312.0,1000,20
21313.0,1000,20
21314.0,1000,20
21315.0,1000,20
21316.0,1000,20
21317.0,1000,20
21318.0,1000,20
21319.0,1000,20
21320.0,1000,20
21321.0,1000,20
21322.0,1000,20
21323.0,1000,20
21324.0,1000,20
21325.0,1000,20
21326.0,1000,20
21327.0,1000,20
21328.0,1000,20
21329.0,1000,20
21330.0,1000,20
21331.0,1000,20
21332.0,1000,20
21333.0,1000,20
21334.0,1000,20
21335.0,1000,20
21336.0,1000,20
21337.0,1000,20
21338.0,1000,20
21339.0,1000,20
21340.0,1000,20
21341.0,1000,20
21342.0,1000,20
21343.0,1000,20
21344.0,1000,20
21345.0,1000,20
21346.0,1000,20
21347.0,1000,20
21348.0,1000,20
21349.0,1000,20
21350.0,1000,20
21351.0,1000,20
21352.0,1000,20
21353.0,1000,20
21354.0,1000,20
21355.0,1000,20
21356.0,1000,20
21357.0,1000,20
21358.0,1000,20
21359.0,1000,20
21360.0,1000,20
21361.0,1000,20
21362.0,1000,20
21363.0,1000,20
21364.0,1000,20
21365.0,1000,20
21366.0,1000,20
21367.0,1000,20
21368.0,1000,20
21369.0,1000,20
21370.0,1000,20
21371.0,1000,20
21372.0,1000,20
21373.0,1000,20
21374.0,1000,20
21375.0,1000,20
21376.0,1000,20
21377.0,1000,20
21378.0,1000,20
21379.0,1000,20
21380.0,1000,20
21381.0,1000,20
21382.0,1000,20
21383.0,1000,20
21384.0,1000,20
21385.0,1000,20
21386.0,1000,20
21387.0,1000,20
21388.0,1000,20
21389.0,1000,20
21390.0,1000,20
21391.0,1000,20
21392.0,1000,20
21393.0,1000,20
21394.0,1000,20
21395.0,1000,20
21396.0,1000,20
21397.0,1000,20
21398.0,1000,20
21399.0,1000,20
21400.0,1000,20
21401.0,1000,20
21402.0,1000,20
21403.0,1000,20
21404.0,1000,20
21405.0,1000,20
21406.0,1000,20
21407.0,1000,20
21408.0,1000,20
21409.0,1000,20
21410.0,1000,20
21411.0,1000,20
21412.0,1000,20
21413.0,1000,20
21414.0,1000,20
21415.0,1000,20
21416.0,1000,20
21417.0,1000,20
21418.0,1000,20
21419.0,1000,20
21420.0,1000,20
21421.0,1000,20
21422.0,1000,20
21423.0,1000,20
21424.0,1000,20
21425.0,1000,20
21426.0,1000,20
21427.0,1000,20
21428.0,1000,20
21429.0,1000,20
21430.0,1000,20
21431.0,1000,20
21432.0,1000,20
21433.0,1000,20
21434.0,1000,20
21435.0,1000,20
21436.0,1000,20
21437.0,1000,20
21438.0,1000,20
21439.0,1000,20
21440.0,1000,20
21441.0,1000,20
21442.0,1000,20
21443.0,1000,20
21444.0,1000,20
21445.0,1000,20
21446.0,1000,20
21447.0,1000,20
21448.0,1000,20
21449.0,1000,20
21450.0,1000,20
21451.0,1000,20
21452.0,1000,20
21453.0,1000,20
21454.0,1000,20
21455.0,1000,20
21456.0,1000,20
21457.0,1000,20
21458.0,1000,20
21459.0,1000,20
21460.0,1000,20
21461.0,1000,20
21462.0,1000,20
21463.0,1000,20
21464.0,1000,20
21465.0,1000,20
21466.0,1000,20
21467.0,1000,20
21468.0,1000,20
21469.0,1000,20
21470.0,1000,20
21471.0,1000,20
21472.0,1000,20
21473.0,1000,20
21474.0,1000,20
21475.0,1000,20
21476.0,1000,20
21477.0,1000,20
21478.0,1000,20
21479.0,1000,20
21480.0,1000,20
21481.0,1000,20
21482.0,1000,20
21483.0,1000,20
21484.0,1000,20
21485.0,1000,20
21486.0,1000,20
21487.0,1000,20
21488.0,1000,20
21489.0,1000,20
21490.0,1000,20
21491.0,1000,20
21492.0,1000,20
21493.0,1000,20
21494.0,1000,20
21495.0,1000,20
21496.0,1000,20
21497.0,1000,20
21498.0,1000,20
21499.0,1000,20
21500.0,1000,20
21501.0,1000,20
21502.0,1000,20
21503.0,1000,20
21504.0,1000,20
21505.0,1000,20
21506.0,1000,20
21507.0,1000,20
21508.0,1000,20
21509.0,1000,20
21510.0,1000,20
21511.0,1000,20
21512.0,1000,20
21513.0,1000,20
21514.0,1000,20
21515.0,1000,20
21516.0,1000,20
21517.0,1000,20
21518.0,1000,20
21519.0,1000,20
21520.0,1000,20
21521.0,1000,20
21522.0,1000,20
21523.0,1000,20
21524.0,1000,20
21525.0,1000,20
21526.0,1000,20
21527.0,1000,20
21528.0,1000,20
21529.0,1000,20
21530.0,1000,20
21531.0,1000,20
21532.0,1000,20
21533.0,1000,20
21534.0,1000,20
21535.0,1000,20
21536.0,1000,20
21537.0,1000,20
21538.0,1000,20
21539.0,1000,20
21540.0,1000,20
21541.0,1000,20
21542.0,1000,20
21543.0,1000,20
21544.0,1000,20
21545.0,1000,20
21546.0,1000,20
21547.0,1000,20
21548.0,1000,20
21549.0,1000,20
21550.0,1000,20
21551.0,1000,20
21552.0,1000,20
21553.0,1000,20
21554.0,1000,20
21555.0,1000,20
21556.0,1000,20
21557.0,1000,20
21558.0,1000,20
21559.0,1000,20
21560.0,1000,20
21561.0,1000,20
21562.0,1000,20
21563.0,1000,20
21564.0,1000,20
21565.0,1000,20
21566.0,1000,20
21567.0,1000,20
21568.0,1000,20
21569.0,1000,20
21570.0,1000,20
21571.0,1000,20
21572.0,1000,20
21573.0,1000,20
21574.0,1000,20
21575.0,1000,20
21576.0,1000,20
21577.0,1000,20
21578.0,1000,20
21579.0,1000,20
21580.0,1000,20
21581.0,1000,20
21582.0,1000,20
21583.0,1000,20
21584.0,1000,20
21585.0,1000,20
21586.0,1000,20
21587.0,1000,20
21588.0,1000,20
21589.0,1000,20
21590.0,1000,20
21591.0,1000,20
21592.0,1000,20
21593.0,1000,20
21594.0,1000,20
21595.0,1000,20
21596.0,1000,20
21597.0,1000,20
21598.0,1000,20
21599.0,1000,20
21600.0,1000,20
21601.0,1000,20
21602.0,1000,20
21603.0,1000,20
21604.0,1000,20
21605.0,1000,20
21606.0,1000,20
21607.0,1000,20
21608.0,1000,20
21609.0,1000,20
21610.0,1000,20
21611.0,1000,20
21612.0,1000,20
21613.0,1000,20
21614.0,1000,20
21615.0,1000,20
21616.0,1000,20
21617.0,1000,20
21618.0,1000,20
21619.0,1000,20
21620.0,1000,20
21621.0,1000,20
21622.0,1000,20
21623.0,1000,20
21624.0,1000,20
21625.0,1000,20
21626.0,1000,20
21627.0,1000,20
21628.0,1000,20
21629.0,1000,20
21630.0,1000,20
21631.0,1000,20
21632.0,1000,20
21633.0,1000,20
21634.0,1000,20
21635.0,1000,20
21636.0,1000,20
21637.0,1000,20
21638.0,1000,20
21639.0,1000,20
21640.0,1000,20
21641.0,1000,20
21642.0,1000,20
21643.0,1000,20
21644.0,1000,20
21645.0,1000,20
21646.0,1000,20
21647.0,1000,20
21648.0,1000,20
21649.0,1000,20
21650.0,1000,20
21651.0,1000,20
21652.0,1000,20
21653.0,1000,20
21654.0,1000,20
21655.0,1000,20
21656.0,1000,20
21657.0,1000,20
21658.0,1000,20
21659.0,1000,20
21660.0,1000,20
21661.0,1000,20
21662.0,1000,20
21663.0,1000,20
21664.0,1000,20
21665.0,1000,20
21666.0,1000,20
21667.0,1000,20
21668.0,1000,20
21669.0,1000,20
21670.0,1000,20
21671.0,1000,20
21672.0,1000,20
21673.0,1000,20
21674.0,1000,20
21675.0,1000,20
21676.0,1000,20
21677.0,1000,20
21678.0,1000,20
21679.0,1000,20
21680.0,1000,20
21681.0,1000,20
21682.0,1000,20
21683.0,1000,20
21684.0,1000,20
21685.0,1000,20
21686.0,1000,20
21687.0,1000,20
21688.0,1000,20
21689.0,1000,20
21690.0,1000,20
21691.0,1000,20
21692.0,1000,20
21693.0,1000,20
21694.0,1000,20
21695.0,1000,20
21696.0,1000,20
21697.0,1000,20
21698.0,1000,20
21699.0,1000,20
21700.0,1000,20
21701.0,1000,20
21702.0,1000,20
21703.0,1000,20
21704.0,1000,20
21705.0,1000,20
21706.0,1000,20
21707.0,1000,20
21708.0,1000,20
21709.0,1000,20
21710.0,1000,20
21711.0,1000,20
21712.0,1000,20
21713.0,1000,20
21714.0,1000,20
21715.0,1000,20
21716.0,1000,20
21717.0,1000,20
21718.0,1000,20
21719.0,1000,20
21720.0,1000,20
21721.0,1000,20
21722.0,1000,20
21723.0,1000,20
21724.0,1000,20
21725.0,1000,20
21726.0,1000,20
21727.0,1000,20
21728.0,1000,20
21729.0,1000,20
21730.0,1000,20
21731.0,1000,20
21732.0,1000,20
21733.0,1000,20
21734.0,1000,20
21735.0,1000,20
21736.0,1000,20
21737.0,1000,20
21738.0,1000,20
21739.0,1000,20
21740.0,1000,20
21741.0,1000,20
21742.0,1000,20
21743.0,1000,20
21744.0,1000,20
21745.0,1000,20
21746.0,1000,20
21747.0,1000,20
21748.0,1000,20
21749.0,1000,20
21750.0,1000,20
21751.0,1000,20
21752.0,1000,20
21753.0,1000,20
21754.0,1000,20
21755.0,1000,20
21756.0,1000,20
21757.0,1000,20
21758.0,1000,20
21759.0,1000,20
21760.0,1000,20
21761.0,1000,20
21762.0,1000,20
21763.0,1000,20
21764.0,1000,20
21765.0,1000,20
21766.0,1000,20
21767.0,1000,20
21768.0,1000,20
21769.0,1000,20
21770.0,1000,20
21771.0,1000,20
21772.0,1000,20
21773.0,1000,20
21774.0,1000,20
21775.0,1000,20
21776.0,1000,20
21777.0,1000,20
21778.0,1000,20
21779.0,1000,20
21780.0,1000,20
21781.0,1000,20
21782.0,1000,20
21783.0,1000,20
